352.1253668069455,0.232675831839017,79.15231840387793,0.0998206814106362,102.82854602256435
404.1368893344249,0.22618051404662737,81.91968105778972,0.09794779836620514,105.4208922894677
365.2612951221902,0.2288503685993273,79.84042886257613,0.09906355847778113,105.55523842857009
350.5556733735203,0.2286112771468468,79.49889413027084,0.0998206814106362,104.8368135038593
357.58828496850776,0.22494520820881092,79.14309571074719,0.10101613867303905,105.29076687063802
361.0267797338018,0.22972703725842292,79.73163164942297,0.09794779836620522,104.99670421996707
390.4432426209251,0.22841203426977968,80.39365370714245,0.09894401275154083,105.5438672042216
356.06632463347967,0.23096234309623895,77.97705099473065,0.10137477585175989,103.41573239957764
396.25713442056264,0.22582187686790606,82.4091271245589,0.09735006973500368,104.51957229534943
373.7110724508559,0.22645945407452145,78.97902936714634,0.10209205020920155,102.7708809581256
